78,ZA03A,内科用药,泻下剂,泻火通便剂,乙,67,新复方芦荟胶囊,,△
79,ZA03B,内科用药,泻下剂,润肠通便剂,甲,68,麻仁润肠丸（软胶囊）,,
80,ZA03B,内科用药,泻下剂,润肠通便剂,乙,69,蓖麻油,,
81,ZA03B,内科用药,泻下剂,润肠通便剂,乙,70,便通片（胶囊）,,
82,ZA03B,内科用药,泻下剂,润肠通便剂,乙,71,肠舒通栓,,
83,ZA03B,内科用药,泻下剂,润肠通便剂,乙,72,苁蓉通便口服液,,△
84,ZA03B,内科用药,泻下剂,润肠通便剂,乙,73,麻仁丸（胶囊、软胶囊）,,△
85,ZA03B,内科用药,泻下剂,润肠通便剂,乙,74,麻仁滋脾丸,,△
86,ZA03B,内科用药,泻下剂,润肠通便剂,乙,75,芪蓉润肠口服液,,△
87,ZA03C,内科用药,泻下剂,除满通便剂,乙,76,厚朴排气合剂,,
88,ZA04A,内科用药,清热剂,清热泻火剂,甲,77,黄连上清丸（片、胶囊、颗粒）,,
89,ZA04A,内科用药,清热剂,清热泻火剂,甲,78,牛黄解毒丸（片、胶囊、软胶囊）,,
90,ZA04A,内科用药,清热剂,清热泻火剂,甲,79,牛黄上清丸（片、胶囊）,,
91,ZA04A,内科用药,清热剂,清热泻火剂,乙,80,当归龙荟丸（片、胶囊）,,△
92,ZA04A,内科用药,清热剂,清热泻火剂,乙,81,牛黄清火丸,,
93,ZA04A,内科用药,清热剂,清热泻火剂,乙,82,牛黄清胃丸,,
94,ZA04A,内科用药,清热剂,清热泻火剂,乙,83,牛黄至宝丸,,
95,ZA04A,内科用药,清热剂,清热泻火剂,乙,84,清宁丸,,△
96,ZA04A,内科用药,清热剂,清热泻火剂,乙,85,上清丸（片、胶囊）,,△
97,ZA04A,内科用药,清热剂,清热泻火剂,乙,86,小儿导赤片,,
98,ZA04A,内科用药,清热剂,清热泻火剂,乙,87,一清片（胶囊、颗粒）,,△
99,ZA04A,内科用药,清热剂,清热泻火剂,乙,88,养阴口香合剂,,
100,ZA04A,内科用药,清热剂,清热泻火剂,乙,89,清胃止痛微丸,,
101,ZA04B,内科用药,清热剂,清热解毒剂,甲,90,板蓝根颗粒,,
102,ZA04B,内科用药,清热剂,清热解毒剂,甲,91,穿心莲片（胶囊）,,△
103,ZA04B,内科用药,清热剂,清热解毒剂,甲,92,清开灵片（胶囊、颗粒）,,
104,ZA04B,内科用药,清热剂,清热解毒剂,甲,★（92）,清开灵注射液,,限二级及以上医疗机构并有急性中风偏瘫、神志不清的患者
105,ZA04B,内科用药,清热剂,清热解毒剂,甲,93,清热解毒片（胶囊、颗粒）,,
106,ZA04B,内科用药,清热剂,清热解毒剂,甲,94,小儿化毒散（胶囊）,,
107,ZA04B,内科用药,清热剂,清热解毒剂,乙,★（90）,板蓝根片（口服液）,,△
108,ZA04B,内科用药,清热剂,清热解毒剂,乙,95,穿心莲内酯胶囊（滴丸）,,△
109,ZA04B,内科用药,清热剂,清热解毒剂,乙,★（91）,穿心莲丸,,△
110,ZA04B,内科用药,清热剂,清热解毒剂,乙,96,胆木浸膏片（胶囊）,,△
111,ZA04B,内科用药,清热剂,清热解毒剂,乙,97,冬凌草片（胶囊）,,△
112,ZA04B,内科用药,清热剂,清热解毒剂,乙,98,复方板蓝根颗粒,,△
113,ZA04B,内科用药,清热剂,清热解毒剂,乙,99,复方双花片（颗粒、口服液）,,△
114,ZA04B,内科用药,清热剂,清热解毒剂,乙,100,复方银花解毒颗粒,,△
115,ZA04B,内科用药,清热剂,清热解毒剂,乙,101,桂黄清热颗粒,,△
116,ZA04B,内科用药,清热剂,清热解毒剂,乙,102,桂林西瓜霜,,△
117,ZA04B,内科用药,清热剂,清热解毒剂,乙,103,活血解毒丸,,
118,ZA04B,内科用药,清热剂,清热解毒剂,乙,104,健儿清解液,,
119,ZA04B,内科用药,清热剂,清热解毒剂,乙,105,解毒活血栓,,
120,ZA04B,内科用药,清热剂,清热解毒剂,乙,106,金莲花片（胶囊、颗粒、口服液、软胶囊）,,△
121,ZA04B,内科用药,清热剂,清热解毒剂,乙,107,金莲清热胶囊（颗粒）,,△
122,ZA04B,内科用药,清热剂,清热解毒剂,乙,108,金叶败毒颗粒,,
123,ZA04B,内科用药,清热剂,清热解毒剂,乙,109,抗病毒丸（片、胶囊、颗粒、口服液）,,△
124,ZA04B,内科用药,清热剂,清热解毒剂,乙,110,抗骨髓炎片,,
125,ZA04B,内科用药,清热剂,清热解毒剂,乙,111,蓝芩颗粒（口服液）,,△
126,ZA04B,内科用药,清热剂,清热解毒剂,乙,112,莲必治注射液,,限二级及以上医疗机构
127,ZA04B,内科用药,清热剂,清热解毒剂,乙,113,六味丁香片,,
128,ZA04B,内科用药,清热剂,清热解毒剂,乙,114,千喜胶囊,,
129,ZA04B,内科用药,清热剂,清热解毒剂,乙,★（92）,清开灵软胶囊,,△
130,ZA04B,内科用药,清热剂,清热解毒剂,乙,★（93）,清热解毒口服液,,△
131,ZA04B,内科用药,清热剂,清热解毒剂,乙,★（93）,清热解毒注射液,,
132,ZA04B,内科用药,清热剂,清热解毒剂,乙,115,清热散结片（胶囊）,,△
133,ZA04B,内科用药,清热剂,清热解毒剂,乙,116,清瘟解毒丸（片）,,
134,ZA04B,内科用药,清热剂,清热解毒剂,乙,117,热毒宁注射液,,限二级及以上医疗机构重症患者
135,ZA04B,内科用药,清热剂,清热解毒剂,乙,118,万应胶囊,,
136,ZA04B,内科用药,清热剂,清热解毒剂,乙,119,喜炎平注射液,,限二级及以上医疗机构重症患者
137,ZA04B,内科用药,清热剂,清热解毒剂,乙,120,夏枯草膏（片、胶囊、颗粒、口服液）,,△
138,ZA04B,内科用药,清热剂,清热解毒剂,乙,121,新癀片,,
139,ZA04B,内科用药,清热剂,清热解毒剂,乙,122,新清宁片（胶囊）,,△
140,ZA04B,内科用药,清热剂,清热解毒剂,乙,123,雪胆素片,,
141,ZA04B,内科用药,清热剂,清热解毒剂,乙,124,炎宁糖浆,,限儿童
142,ZA04B,内科用药,清热剂,清热解毒剂,乙,125,银蒲解毒片,,△
143,ZA04B,内科用药,清热剂,清热解毒剂,乙,126,玉叶解毒颗粒,,△
144,ZA04B,内科用药,清热剂,清热解毒剂,乙,127,肿节风片（胶囊、颗粒）,,
145,ZA04B,内科用药,清热剂,清热解毒剂,乙,★（127）,肿节风注射液,,
146,ZA04B,内科用药,清热剂,清热解毒剂,乙,128,蒲地蓝消炎口服液（胶囊）,,
147,ZA04B,内科用药,清热剂,清热解毒剂,乙,129,消炎解毒丸,,
148,ZA04B,内科用药,清热剂,清热解毒剂,乙,130,复方大青叶合剂,,
149,ZA04B,内科用药,清热剂,清热解毒剂,乙,131,射干抗病毒注射液,,限二级及以上医疗机构患者
150,ZA04B,内科用药,清热剂,清热解毒剂,乙,132,新复方大青叶片,,
151,ZA04B,内科用药,清热剂,清热解毒剂,乙,133,银黄含（化）片,, 
152,ZA04B,内科用药,清热剂,清热解毒剂,乙,134,金银花颗粒,, 
153,ZA04CA,内科用药,清热剂,清脏腑热剂,甲,135,连花清瘟片（胶囊、颗粒）,,
154,ZA04CA,内科用药,清热剂,清脏腑热剂,甲,★（133）,银黄片（胶囊、颗粒）,,
155,ZA04CA,内科用药,清热剂,清脏腑热剂,乙,136,黛蛤散,,
156,ZA04CA,内科用药,清热剂,清脏腑热剂,乙,137,清肺抑火丸（片、胶囊）,,△
157,ZA04CA,内科用药,清热剂,清脏腑热剂,乙,138,痰热清注射液,,限二级及以上医疗机构重症患者
158,ZA04CA,内科用药,清热剂,清脏腑热剂,乙,139,小儿清热利肺口服液,,
159,ZA04CA,内科用药,清热剂,清脏腑热剂,乙,★（133）,银黄丸（口服液）,,△
160,ZA04CA,内科用药,清热剂,清脏腑热剂,乙,★（133）,银黄注射液,,
161,ZA04CA,内科用药,清热剂,清脏腑热剂,乙,140,鱼腥草注射液,,限二级及以上医疗机构
162,ZA04CB,内科用药,清热剂,清脏腑热剂,甲,141,护肝片（胶囊、颗粒）,,
163,ZA04CB,内科用药,清热剂,清脏腑热剂,甲,142,益肝灵片（胶囊）,,
164,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,143,安络化纤丸,,限有乙肝导致肝硬化的明确诊断证据
165,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,144,澳泰乐片（胶囊、颗粒）,,△
166,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,145,复方益肝灵片（胶囊）,,
167,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,146,肝爽颗粒,,
168,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,147,肝苏丸（片、胶囊、颗粒）,,
169,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,148,护肝宁丸（片、胶囊）,,
170,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,★（141）,护肝丸,,
171,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,149,利肝隆片（胶囊、颗粒）,,
172,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,150,双虎清肝颗粒,,
173,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,151,五灵胶囊,,
174,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,152,五酯丸（片、胶囊、颗粒）,,
175,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,153,乙肝健片（胶囊）,,
176,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,154,乙肝清热解毒片（胶囊、颗粒）,,
177,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,155,茵莲清肝颗粒（合剂）,,
178,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,156,降酶灵胶囊,,
179,ZA04CB,内科用药,清热剂,清脏腑热剂,乙,★（151）,五灵丸,,
180,ZA04CC,内科用药,清热剂,清脏腑热剂,甲,157,龙胆泻肝丸（片、胶囊、颗粒）,,△
181,ZA04CC,内科用药,清热剂,清脏腑热剂,甲,158,茵栀黄颗粒（口服液）,,
182,ZA04CC,内科用药,清热剂,清脏腑热剂,甲,★（158）,茵栀黄注射液,,
183,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,159,八宝丹、八宝丹胶囊,,
184,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,160,参芪肝康片（胶囊）,,
185,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,161,垂盆草片（颗粒）,,
186,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,162,大黄利胆片（胶囊）,,
187,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,163,胆胃康胶囊,,
188,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,164,当飞利肝宁片（胶囊）,,
189,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,165,肝泰舒胶囊,,
190,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,166,金黄利胆胶囊,,
191,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,167,苦黄颗粒,,
192,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,★（167）,苦黄注射液,,限二级及以上医疗机构
193,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,168,利胆片,,
194,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,169,舒胆片（胶囊）,,
195,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,170,舒肝宁注射液,,限急性肝炎、慢性肝炎活动期的患者
196,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,171,胰胆舒胶囊(颗粒）,,
197,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,172,乙肝宁片（颗粒),,
198,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,173,茵陈五苓丸,,
199,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,174,茵芪肝复颗粒,,
200,ZA04CC,内科用药,清热剂,清脏腑热剂,乙,★（158）,茵栀黄片（胶囊）,,
201,ZA04CD,内科用药,清热剂,清脏腑热剂,甲,175,小儿泻速停颗粒,,
202,ZA04CD,内科用药,清热剂,清脏腑热剂,甲,176,复方黄连素片,,
203,ZA04CD,内科用药,清热剂,清脏腑热剂,甲,177,香连丸（片、胶囊）,,
204,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,178,苍苓止泻口服液,,
205,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,179,肠胃舒胶囊,,
206,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,180,肠炎宁颗粒,,
207,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,181,达立通颗粒,,△
208,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,182,儿泻停颗粒,,
209,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,183,枫蓼肠胃康片（胶囊、颗粒、合剂）,,
210,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,184,葛根芩连丸（片、胶囊、颗粒、口服液）,,
211,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,185,黄厚止泻滴丸,,
212,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,186,克痢痧胶囊,,
213,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,187,六味香连胶囊,,
214,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,188,双苓止泻口服液,,
215,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,189,香连化滞丸（片）,,
216,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,190,小儿肠胃康颗粒,,
217,ZA04CD,内科用药,清热剂,清脏腑热剂,乙,191,泻停胶囊,,△
218,ZA04D,内科用药,清热剂,清热镇惊剂,乙,192,桂芍镇痫片,,
219,ZA04D,内科用药,清热剂,清热镇惊剂,乙,193,新雪丸（片、胶囊、颗粒）,,
220,ZA04D,内科用药,清热剂,清热镇惊剂,乙,194,珠珀猴枣散（小儿珠珀散）,,限小儿发热痰鸣
221,ZA04D,内科用药,清热剂,清热镇惊剂,乙,195,复方小儿退热栓,,
222,ZA05A,内科用药,温里剂,温中散寒剂,甲,196,附子理中丸（片）,,
223,ZA05A,内科用药,温里剂,温中散寒剂,甲,197,理中丸,,
224,ZA05A,内科用药,温里剂,温中散寒剂,乙,198,儿泻康贴膜,,
225,ZA05A,内科用药,温里剂,温中散寒剂,乙,199,复方胃痛胶囊,,
226,ZA05A,内科用药,温里剂,温中散寒剂,乙,200,桂附理中丸,,△
227,ZA05A,内科用药,温里剂,温中散寒剂,乙,201,海桂胶囊,,
228,ZA05A,内科用药,温里剂,温中散寒剂,乙,202,黄芪建中丸,,△
229,ZA05A,内科用药,温里剂,温中散寒剂,乙,★（197）,理中片,,△
230,ZA05A,内科用药,温里剂,温中散寒剂,乙,203,良附丸（滴丸）,,
231,ZA05A,内科用药,温里剂,温中散寒剂,乙,204,温胃舒片（胶囊、颗粒）,,△
232,ZA05A,内科用药,温里剂,温中散寒剂,乙,205,乌梅丸,,
233,ZA05A,内科用药,温里剂,温中散寒剂,乙,206,小儿腹泻贴,,△
234,ZA05A,内科用药,温里剂,温中散寒剂,乙,207,小建中片（胶囊、颗粒）,,
235,ZA05A,内科用药,温里剂,温中散寒剂,乙,208,虚寒胃痛胶囊（颗粒）,,△
236,ZA05A,内科用药,温里剂,温中散寒剂,乙,209,丹桂香颗粒,,
237,ZA05A,内科用药,温里剂,温中散寒剂,乙,210,胃泰胶囊,,
238,ZA05A,内科用药,温里剂,温中散寒剂,乙,211,胃炎宁颗粒,,
239,ZA05B,内科用药,温里剂,温中除湿剂,甲,212,香砂养胃丸（片、胶囊、颗粒）,,
240,ZA05B,内科用药,温里剂,温中除湿剂,乙,213,香砂理中丸,,△
241,ZA05B,内科用药,温里剂,温中除湿剂,乙,214,香砂平胃丸（散、颗粒）,,△
242,ZA05B,内科用药,温里剂,温中除湿剂,乙,★（212）,香砂养胃软胶囊,,△
243,ZA05B,内科用药,温里剂,温中除湿剂,乙,215,胃灵颗粒,,
244,ZA05C,内科用药,温里剂,回阳救逆剂,甲,216,参附注射液,,限二级及以上医疗机构有阳气虚脱的急危重患者
245,ZA05C,内科用药,温里剂,回阳救逆剂,甲,217,四逆汤,,
246,ZA05C,内科用药,温里剂,回阳救逆剂,乙,218,四逆散（颗粒）,,
247,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,甲,219,通宣理肺丸（片、胶囊、颗粒）,,
248,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,甲,220,小青龙胶囊（颗粒）,,
249,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,乙,221,保宁半夏颗粒,,
250,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,乙,222,二陈丸,,
251,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,乙,223,橘红痰咳颗粒（煎膏、液）,,△
252,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,乙,★（219）,通宣理肺口服液,,△
253,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,乙,224,杏苏止咳颗粒（口服液、糖浆）,,△
254,ZA06A,内科用药,化痰、止咳、平喘剂,温化寒痰剂,乙,225,镇咳宁胶囊（颗粒、口服液、糖浆）,,
255,ZA06BA,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,226,白百抗痨颗粒,,
256,ZA06BA,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,227,利肺片,,
257,ZA06BA,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,228,杏贝止咳颗粒,,
258,ZA06BA,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,229,黄花杜鹃油胶丸,,
259,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,甲,230,祛痰止咳颗粒,,
260,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,甲,231,蛇胆陈皮散（片、胶囊）,,
261,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,甲,232,消咳喘片（胶囊、颗粒）,,
262,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,233,金荞麦片（胶囊）,,△
263,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,234,克咳片（胶囊）,,△
264,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,235,强力枇杷膏(蜜炼),,
265,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,236,强力枇杷露（胶囊、颗粒）,,△
266,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,237,祛痰灵口服液,,△
267,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,★（230）,祛痰止咳胶囊,,
268,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,★（231）,蛇胆陈皮液（口服液）,,△
269,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,★（232）,消咳喘糖浆,,
270,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,238,宣肺止嗽合剂,,
271,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,239,止咳丸(片、胶囊）,,△
272,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,240,治咳川贝枇杷露（滴丸）,,
273,ZA06BB,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,241,冬菀止咳颗粒,,
274,ZA06BC,内科用药,化痰、止咳、平喘剂,理肺止咳剂,甲,242,清宣止咳颗粒,,
275,ZA06BC,内科用药,化痰、止咳、平喘剂,理肺止咳剂,甲,243,急支颗粒,,
276,ZA06BC,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,★（243）,急支糖浆,,△
277,ZA06BC,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,244,苏黄止咳胶囊,,△
278,ZA06BC,内科用药,化痰、止咳、平喘剂,理肺止咳剂,乙,245,小儿宣肺止咳颗粒,,
279,ZA06CA,内科用药,化痰、止咳、平喘剂,清热化痰剂,甲,246,肺力咳胶囊（合剂）,,
280,ZA06CA,内科用药,化痰、止咳、平喘剂,清热化痰剂,甲,247,橘红丸（片、胶囊、颗粒）,,
281,ZA06CA,内科用药,化痰、止咳、平喘剂,清热化痰剂,甲,248,蛇胆川贝液,,
282,ZA06CA,内科用药,化痰、止咳、平喘剂,清热化痰剂,乙,249,百蕊颗粒,,△
283,ZA06CA,内科用药,化痰、止咳、平喘剂,清热化痰剂,乙,250,川贝枇杷膏（片、胶囊、颗粒、糖浆）,,
284,ZA06CA,内科用药,化痰、止咳、平喘剂,清热化痰剂,乙,251,复方鲜竹沥液,,△
285,ZA06CA,内科用药,化痰、止咳、平喘剂,清热化痰剂,乙,252,金振口服液,,△
